"","Screen_bg","ConsentKey.keys","ConsentKey.rt","Begin.keys","Begin.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","AttnQuestion","AttnAnswer","participant","PROLIFIC_ID","Age","Gender","Handedness","Native Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","NextStep.keys","NextStep.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","PracProceed.keys","PracProceed.rt","SalientLetterPos","NonSalientLetterPos","DisResp.keys","DisResp.corr","Target","TargetResp_p.keys","TargetResp_p.corr","TargetResp_p.rt","Prac_loop.thisRepN","Prac_loop.thisTrialN","Prac_loop.thisN","Prac_loop.thisIndex","Prac_loop.ran","Block","SalD","NSalD","Condition","Saliency","CorrectAnswer","Validity","Exp_proceed.keys","Exp_proceed.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","TargetResp.keys","TargetResp.corr","TargetResp.rt","headstartLearn.thisRepN","headstartLearn.thisTrialN","headstartLearn.thisN","headstartLearn.thisIndex","headstartLearn.ran","brkContinue.keys","PauseResp.keys","ExpTrials.thisRepN","ExpTrials.thisTrialN","ExpTrials.thisN","ExpTrials.thisIndex","ExpTrials.ran","brkContinue.rt","PauseResp.rt","CA_Proceed.keys","CA_Proceed.rt","Resp1_2.keys","CAResponse_2.keys","CAResponse_2.corr","CAResponse_2.rt","CA_trials.thisRepN","CA_trials.thisTrialN","CA_trials.thisN","CA_trials.thisIndex","CA_trials.ran","AwareResp.keys","AwareResp.corr","AwareResp.rt","AwareQ_loop.thisRepN","AwareQ_loop.thisTrialN","AwareQ_loop.thisN","AwareQ_loop.thisIndex","AwareQ_loop.ran","AwareQ","Solution","Performance","Bonus","todebrief.keys","todebrief.rt","Finalend.keys","Finalend.rt"
"713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[0.1,0]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"SalMC","V","L","MultipleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[4.27800000000002]",NA,NA,NA,NA,NA,NA,NA,0,179,179,409,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,-0.065]","[0.07,0.065]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.6440000000000055]",NA,NA,NA,NA,NA,NA,NA,0,180,180,175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,-0.065]","[0.07,0.065]",NA,0,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"X","SingleD","NonSalient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5209999999999582]",NA,NA,NA,NA,NA,NA,NA,0,181,181,291,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,-0.065]","[0,0.1]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5860000000000127]",NA,NA,NA,NA,NA,NA,NA,0,182,182,370,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[0.07,-0.065]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","u","invalid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.4109999999999445]",NA,NA,NA,NA,NA,NA,NA,0,183,183,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0.07,0.065]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5439999999999827]",NA,NA,NA,NA,NA,NA,NA,0,184,184,134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[0.07,-0.065]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5220000000000482]",NA,NA,NA,NA,NA,NA,NA,0,185,185,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[0,-0.1]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[1.038000000000011]",NA,NA,NA,NA,NA,NA,NA,0,186,186,362,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.1,0]","[0,-0.1]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[1.038000000000011]",NA,NA,NA,NA,NA,NA,NA,0,187,187,322,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[-0.07,-0.065]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""u"",""e""]",0,"[0.6989999999999554,1.2339999999999236]",NA,NA,NA,NA,NA,NA,NA,0,188,188,358,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,-0.065]","[-0.1,0]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[1.0230000000000246]",NA,NA,NA,NA,NA,NA,NA,0,189,189,374,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,0.1]","[0,-0.1]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","u","invalid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.48299999999994725]",NA,NA,NA,NA,NA,NA,NA,0,190,190,394,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0,-0.1]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.7709999999999582]",NA,NA,NA,NA,NA,NA,NA,0,191,191,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0.07,-0.065]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5720000000000027]",NA,NA,NA,NA,NA,NA,NA,0,192,192,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0.07,0.065]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""u"",""e""]",0,"[0.4519999999999982,0.7390000000000327]",NA,NA,NA,NA,NA,NA,NA,0,193,193,166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,0.065]","[0,-0.1]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.55499999999995]",NA,NA,NA,NA,NA,NA,NA,0,194,194,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,0.065]","[-0.07,-0.065]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","e","invalid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.63900000000001]",NA,NA,NA,NA,NA,NA,NA,0,195,195,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,0.065]","[-0.07,0.065]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.6580000000000155]",NA,NA,NA,NA,NA,NA,NA,0,196,196,314,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,-0.065]","[-0.07,-0.065]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.9080000000000155]",NA,NA,NA,NA,NA,NA,NA,0,197,197,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0.07,0.065]",NA,0,"6",NA,NA,NA,NA,NA,NA,NA,NA,"SalMC","G","X","MultipleD","NonSalient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[1.4940000000000282]",NA,NA,NA,NA,NA,NA,NA,0,198,198,414,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0,0.1]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.8669999999999618]",NA,NA,NA,NA,NA,NA,NA,0,199,199,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.1,0]","[0,0.1]",NA,0,"8",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"X","SingleD","NonSalient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""e"",""u""]",0,"[0.5579999999999927,1.4230000000000018]",NA,NA,NA,NA,NA,NA,NA,0,200,200,263,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,-0.065]","[0,0.1]",NA,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.6089999999999236]",NA,NA,NA,NA,NA,NA,NA,0,201,201,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,-0.065]","[0.07,-0.065]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5889999999999418]",NA,NA,NA,NA,NA,NA,NA,0,202,202,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.1,0]","[0,-0.1]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5029999999999291]",NA,NA,NA,NA,NA,NA,NA,0,203,203,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,-0.065]","[-0.07,-0.065]",NA,0,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.4399999999999409]",NA,NA,NA,NA,NA,NA,NA,0,204,204,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[-0.1,0]",NA,0,"8",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""e"",""u""]",0,"[0.5039999999999054,0.8099999999999454]",NA,NA,NA,NA,NA,NA,NA,0,205,205,181,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.07,0.065]","[-0.07,0.065]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5769999999999982]",NA,NA,NA,NA,NA,NA,NA,0,206,206,330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0.1,0]","[0.1,0]",NA,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"X","SingleD","NonSalient","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.5579999999999927]",NA,NA,NA,NA,NA,NA,NA,0,207,207,255,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,0.065]","[-0.07,-0.065]",NA,0,"6",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","G","X","MultipleD","G","u","valid",NA,NA,NA,NA,NA,NA,NA,"[""u""]",1,"[0.4420000000000073]",NA,NA,NA,NA,NA,NA,NA,0,208,208,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,-0.065]","[0,0.1]",NA,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5209999999999582]",NA,NA,NA,NA,NA,NA,NA,0,209,209,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[0.07,0.065]",NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V","L","MultipleD","V","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.4959999999999809]",NA,NA,NA,NA,NA,NA,NA,0,210,210,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,-0.1]","[0,-0.1]",NA,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment",NA,"L","SingleD","NonSalient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5249999999999773]",NA,NA,NA,NA,NA,NA,NA,0,211,211,210,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,"female","right","German","2021-05-19_11h41.51.675","Exp8","2020.1.3","Win32",60,"Firefox",1600,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[-0.07,0.065]","[0.1,0]",NA,0,"9",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment","V",NA,"SingleD","Salient","e","valid",NA,NA,NA,NA,NA,NA,NA,"[""e""]",1,"[0.5230000000000246]",NA,NA,NA,NA,NA,NA,NA,0,212,212,356,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
